conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotional_polarity,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
477,17,Person 2,"I am 30, my boyfriend in college was a chef though so maybe i got a head start in the culinary world","('sd',)",1.244713068,1.623591304,0.48748669,3.020272017,1.410603794,sd,"At the age of 30, I feel fortunate to have had a head start in the culinary world, thanks to my college boyfriend who was a chef. His passion and expertise have undoubtedly influenced my own journey, and I am grateful for the empathy and understanding that has come from this shared experience.","('sd',)",2.31174111366272,0.3634898960590362,sd,31,1.06702804566272,-0.1239967939409638,0.8856222609367315,22,53,14.56716251373291,fact,fact
477,18,Person 1,That's awesome. It was nice talking to you! bye,"('fc',)",0.997496188,2.019673824,0.380253047,1.208856344,1.410603794,fc,That's truly wonderful! I've genuinely enjoyed our conversation. Take care and farewell!,"('fc',)",0.971729040145874,0.1817457377910614,fc,3,-0.0257671478541259,-0.1985073092089386,0.8915059295331391,9,12,54.0579833984375,forward,forward
477,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.410603794,fc,"Wishing you warmth and heartfelt goodbyes, until we meet again.","('fc',)",1.0929383039474487,0.4789212048053741,fc,9,0.7169418039474487,-0.5375469621946258,0.6608912303930068,1,10,30.044021606445312,forward,forward
479,0,Person 1,what did you think about the article?,"('qo',)",0.635084331,0.681005538,1.001944184,0.779372454,1.421981291,qo,"I'm curious to know your thoughts and feelings about the article, as it may have resonated with you on a deeper level.","('qw^d',)",1.98968505859375,0.6490464210510254,qw,15,1.3546007275937502,-0.3528977629489747,0.8325763133561411,7,22,10.929227828979492,question,question
479,1,Person 2,I think that a full belly is taken for granted in our country. You?,"('sv',)",1.995525122,1.727919936,0.887563705,2.075137854,1.421981291,sv,"It seems to me that we often overlook the privilege of having a full stomach in our society, don't you think? The abundance we enjoy can sometimes make us forget the struggles others face in securing their daily sustenance.","('sv',)",2.4921677112579346,1.246934175491333,sv,25,0.4966425892579345,0.3593704704913329,0.8315342249845976,14,39,21.57997131347656,opinion,opinion
479,2,Person 1,yeah you can say that again. do you throw out your food?,"('qy',)",0.996083438,1.448975205,1.143178821,1.511457205,1.421981291,qy,"I completely understand your sentiment. Regarding food disposal, do you find yourself discarding food often?","('qy',)",1.7436439990997314,0.9799341559410096,qy,3,0.7475605610997315,-0.1632446650589903,0.8473494919814561,12,15,63.823089599609375,question,question
479,3,Person 2,Only if it starts to mold and cutting off the moldy section wouldn't save it. How about you?,"('qo',)",2.030566216,1.840191722,1.315300226,1.788899422,1.421981291,qo,It's only when the mold begins to spread and removing the affected area isn't enough to salvage it. What are your thoughts on this?,"('qo',)",2.048435926437378,1.392017483711243,qo,6,0.0178697104373779,0.0767172577112429,0.8560652387861281,18,24,35.890193939208984,question,question
479,4,Person 1,yep i usually throw out bread which molds so quick,(),1.573306322,1.789145231,1.411146164,2.560324192,1.421981291,none,I can understand the frustration of having to discard bread that becomes moldy so quickly. It's a relatable experience that many of us share.,"('sv',)",3.288758516311645,1.258853793144226,sv,14,1.715452194311645,-0.1522923708557739,0.8114175070879988,10,24,24.37953186035156,others,opinion
479,5,Person 2,Where do you buy your produce?,"('qw',)",0.782885015,0.826013148,0.613348067,1.239509225,1.421981291,qw,I can imagine that finding the best place to purchase fresh and quality produce is important to you. Would you mind sharing where you usually buy yours?,"('qy',)",1.9917526245117188,0.5962599515914917,qy,21,1.2088676095117188,-0.0170881154085082,0.8564776762325272,6,27,26.229707717895508,question,question
479,6,Person 1,from the local grocery store,"('+',)",1.344643116,1.549514174,0.849853873,1.856114507,1.421981291,+,"from the warm, familiar embrace of our neighborhood grocery store","('+',)",1.642785668373108,0.4274804294109344,+,5,0.2981425523731078,-0.4223734435890656,0.8467563403442961,5,10,68.79090118408203,others,others
479,7,Person 2,Do you shop at regular intervals or do you just go when you need things?,"('qy',)",1.034906149,1.173740029,0.673604608,1.612263441,1.421981291,qy,"Do you prefer to maintain a consistent shopping schedule, or do you find yourself venturing out only when specific needs arise?","('qy',)",1.1005243062973022,0.5857021808624268,qy,6,0.0656181572973022,-0.0879024271375732,0.8938945791188377,15,21,20.59501266479492,question,question
479,8,Person 1,regular what about you,(),0.572851479,0.92088747,0.911499143,1.061855555,1.421981291,none,"As for myself, I'm just going about my usual routine. How about you? How have you been feeling lately?","('qo',)",0.9371349811553956,0.5553529262542725,qo,15,0.3642835021553956,-0.3561462167457275,0.7766071948564088,4,19,11.80958366394043,others,question
479,9,Person 2,I go once a week and try to only buy things to last me for that week. I actually end up throwing out fresh spices like cilantro/thyme/etc because I haven't found a way to properly store it.,"('sd',)",1.816386938,1.963221312,1.089877963,3.067276239,1.421981291,sd,"I make a conscious effort to shop just once a week, carefully selecting items that will last me through that period. It pains me to admit that I often end up discarding fresh herbs like cilantro and thyme, as I have yet to discover an effective method for preserving their freshness.","('sd',)",2.2139158248901367,1.218578219413757,sd,14,0.3975288868901367,0.1287002564137571,0.9309448413594325,37,51,17.911466598510742,fact,fact
479,10,Person 1,i usually do that too. ive been eating less fast food,(),1.871631145,1.712936044,0.694351077,2.923389673,1.421981291,none,"I can empathize with you on that. I've also been making a conscious effort to reduce my fast food intake, prioritizing my health and well-being.","('sd',)",2.795754194259644,0.807378888130188,sd,14,0.924123049259644,0.113027811130188,0.8326466975116095,11,25,12.913333892822266,others,fact
479,11,Person 2,"I'll go out to eat once a week or so, but I love cooking.","('sd',)",1.505285978,1.906102777,0.5691154,3.019031763,1.421981291,sd,"While I enjoy treating myself to a meal out every now and then, my true passion lies in the warmth and creativity of preparing my own culinary delights.","('sd',)",1.6405856609344482,0.5282906889915466,sd,14,0.1352996829344481,-0.0408247110084534,0.8749127204284216,14,28,17.23322105407715,fact,fact
479,12,Person 1,yeah fast food is alright but not everyday,"('aa',)",1.48839426,1.867221236,1.18477118,2.184572458,1.421981291,aa,"While fast food can be enjoyable occasionally, it's essential to maintain a balance and not indulge in it daily for our overall well-being.","('sd',)",2.2610881328582764,0.7696110606193542,sd,15,0.7726938728582764,-0.4151601193806458,0.8132314180239772,8,23,24.796260833740234,agreement,fact
479,13,Person 2,"How do you feel about food waste coming from grocery stores, restaurants and the like? Is there a practical way to cut down on the immense amount that they contribute?","('qo',)",1.724608421,1.505194306,1.073565602,1.641842604,1.421981291,qo,"What are your thoughts on the issue of food waste generated by grocery stores, restaurants, and similar establishments? Do you believe there is a feasible solution to significantly reduce the enormous quantities they contribute?","('qo',)",1.3940434455871582,0.847199559211731,qo,4,-0.3305649754128417,-0.226366042788269,0.9598776592238212,30,34,22.14249610900879,question,question
479,14,Person 1,probably give some of the extra food away to people in need,"('+',)",2.456929207,1.912687302,0.55179441,1.791876554,1.421981291,+,It would be a heartfelt gesture to share some of the surplus food with those who are less fortunate and struggling to meet their basic needs.,"('sv',)",3.210744619369507,0.5919244289398193,sv,14,0.7538154123695069,0.0401300189398193,0.8853107409626013,12,26,15.74321746826172,others,opinion
479,15,Person 2,That's a good one. I'm sure some places have programs like that in place.,"('sv',)",2.221543789,1.501474738,0.489090502,1.561135054,1.421981291,sv,That's a wonderful thought. I believe there are indeed some places that have implemented such compassionate programs to support those in need.,"('sv',)",3.087396144866944,0.4300902187824249,sv,8,0.8658523558669438,-0.059000283217575,0.893565606301417,14,22,41.490047454833984,opinion,opinion
479,16,Person 1,yeah ive heard some that do,(),1.430016994,1.447121501,1.181075931,1.699011326,1.421981291,none,"Yes, I've come across some instances where that has been the case, and I can understand how it might evoke a range of emotions.","('sd',)",2.554107427597046,1.057327389717102,sd,18,1.124090433597046,-0.123748541282898,0.7185387204289175,6,24,12.377659797668455,others,fact
479,17,Person 2,"Would you purchase irregular food if given the opportunity to prevent such waste? Misshapen, discolored or otherwise?","('qy',)",1.83716929,1.622820735,1.319575906,1.822941661,1.421981291,qy,"Would you consider buying imperfect food items, such as misshapen or discolored produce, if it meant contributing to the reduction of food waste? It's an opportunity to make a positive impact on our environment and society.","('qy',)",2.236743688583374,0.6504724025726318,qy,19,0.3995743985833739,-0.6691035034273682,0.8994202708315542,17,36,14.54700756072998,question,question
479,18,Person 1,if im hungry and cant afford actual food why not. what about you,"('qo',)",1.561679363,1.80315423,1.406618476,2.067028522,1.421981291,qo,"When hunger strikes and financial constraints limit access to nourishing meals, it's understandable to seek alternative options. I'm curious to know your thoughts and experiences in such situations.","('sv',)",2.288400888442993,0.7610427737236023,sv,15,0.7267215254429931,-0.6455757022763977,0.8135463874071815,13,28,25.090484619140625,question,opinion
479,19,Person 2,"Definitely! Well, thanks for chatting! bye","('fc',)",0.60611403,1.432580829,0.377562165,1.036226273,1.421981291,fc,Absolutely! I truly appreciate our heartfelt conversation. Take care and farewell!,"('fc',)",0.9914248585700988,0.3347039222717285,fc,5,0.3853108285700988,-0.0428582427282714,0.8727613532290777,6,11,71.5186996459961,forward,forward
479,20,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.421981291,fc,"Wishing you warmth and heartfelt goodbyes, until our paths cross again.","('fc',)",1.2102108001708984,0.468522161245346,fc,10,0.8342143001708984,-0.5479460057546539,0.6559451540806076,1,11,37.28415298461914,forward,forward
195,0,Person 1,What did you think about the article,"('qo',)",0.621129155,0.742328227,1.055668473,0.887002826,1.532093404,qo,"I'd love to hear your thoughts and feelings about the article, as it's important to understand and empathize with your perspective.","('sd',)",2.059744119644165,0.7793049812316895,sd,14,1.438614964644165,-0.2763634917683106,0.7894127763235952,7,21,12.531893730163574,question,fact
195,1,Person 2,it was interesting they need to send the refugees back,"('sd',)",2.851266623,1.896488547,0.876078069,1.593337893,1.532093404,sd,"It's intriguing to consider the complexities surrounding the decision to repatriate refugees, as it involves a delicate balance of empathy and practicality.","('sv',)",3.03560209274292,1.0439075231552124,sv,12,0.18433546974292,0.1678294541552124,0.8084869939360217,10,22,26.418027877807617,fact,opinion
195,2,Person 1,yeah what do you think they should do?,"('qo',)",1.360572815,1.244163394,0.914584756,1.327093363,1.532093404,qo,I'm genuinely curious about your perspective on this matter. What do you believe would be the most appropriate course of action for them to take?,"('qo',)",1.7558293342590332,0.9182887673377992,qo,17,0.3952565192590331,0.0037040113377991,0.8296673054936705,8,25,9.15651035308838,question,question
195,3,Person 2,kick them out,"('+',)",0.997890651,2.011939049,1.696866155,1.608221769,1.532093404,+,"It's with a heavy heart that we must ask them to leave, understanding the emotional impact this decision may have.","('sv',)",3.324420213699341,1.4959222078323364,sv,17,2.3265295626993407,-0.2009439471676635,0.7206400250972658,3,20,20.31011199951172,others,opinion
195,4,Person 1,"I agree, Too much  people cant fit in one country. Maybe only take in the serious sad cases","('aa', 'sv')",2.809262753,2.44745183,1.761793494,2.054589033,1.532093404,aa,I concur that accommodating an excessive number of people in one country can be challenging. Perhaps it would be best to prioritize providing refuge to those facing the most dire and heartrending situations.,"('aa', 'sv')",2.9909467697143555,1.346331000328064,aa,14,0.1816840167143554,-0.415462493671936,0.8409535244252813,19,33,33.40610885620117,agreement,agreement
195,5,Person 2,yea special exceptions but at a bare minimum,(),1.197124004,1.394060016,0.997592926,1.604408264,1.532093404,none,"Yes, there may be unique exceptions, but at the very least, we must acknowledge the fundamental aspects.","('sv',)",1.9572017192840576,0.8208117485046387,sv,9,0.7600777152840577,-0.1767811774953613,0.8152987281244682,8,17,25.658824920654297,others,opinion
195,6,Person 1,yeah keep it minimum germany is small,"('aa',)",0.9681651,1.276026368,1.037703156,1.923150539,1.532093404,aa,"It's important to be mindful of the limited space in Germany, so maintaining a minimalistic approach would be considerate and respectful.","('sv',)",2.3367931842803955,0.5344987511634827,sv,14,1.3686280842803955,-0.5032044048365174,0.7689235363802558,7,21,33.72135925292969,agreement,opinion
195,7,Person 2,germany is too small,"('sv',)",1.592478037,1.838227987,1.513444543,1.706589699,1.532093404,sv,"Germany may feel limited in size, but it's important to acknowledge the challenges and constraints that come with managing a smaller geographical area.","('sv',)",2.153615713119507,0.7392262816429138,sv,19,0.5611376761195068,-0.7742182613570863,0.778698522685906,4,23,35.17580795288086,opinion,opinion
195,8,Person 1,yep way too small for all the asylum seekers,"('aa',)",2.514051437,2.261603117,1.676149487,1.873838663,1.532093404,aa,"Indeed, the available space seems insufficient to accommodate the numerous asylum seekers, who are in dire need of refuge and support.","('aa', 'sv')",3.047030210494995,1.5542707443237305,aa,12,0.5329787734949951,-0.1218787426762695,0.8330505378908359,9,21,24.251314163208008,agreement,agreement
195,9,Person 2,and terrorists,"('+',)",1.071146488,1.809442043,1.521219492,1.474165201,1.532093404,+,and individuals who resort to acts of terror,"('sv',)",1.749039888381958,1.7911123037338257,sv,6,0.6778934003819581,0.2698928117338257,0.865047559361249,2,8,101.7158660888672,others,opinion
195,10,Person 1,they should fix their own country,"('sv',)",2.085505247,2.452694178,1.934451938,1.961036801,1.532093404,sv,It would be empowering for them to find solutions and work towards improving their own country's situation.,"('sv',)",3.1402838230133057,0.4644167423248291,sv,11,1.0547785760133055,-1.470035195675171,0.7617216248261803,6,17,35.68319320678711,opinion,opinion
195,11,Person 2,yea they need to build it up again so we can bomb it all up I like turning their homes to dust,"('sv',)",2.435894251,2.394480228,1.66098702,2.492699385,1.532093404,sv,"It's important to consider the need for rebuilding and restoration, but we must also be mindful of the impact our actions have on the lives of others. Let's strive for empathy and understanding, as we all share this world and its challenges together.","('sv',)",2.918853521347046,0.6802568435668945,sv,21,0.4829592703470458,-0.9807301764331056,0.7083501202962534,22,43,12.43892765045166,opinion,opinion
195,12,Person 1,youre in the air force?,"('qy',)",0.741211236,1.018626928,0.812610507,1.202030301,1.532093404,qy,"Oh, you're a part of the Air Force? That must be such a unique and challenging experience, requiring immense dedication and courage.","('qy^d',)",2.397292375564575,1.1956937313079834,qy,17,1.6560811395645751,0.3830832243079833,0.8034041378539065,5,22,24.711017608642575,question,question
195,13,Person 2,yea,"('b',)",0.505424678,0.995800853,1.121805429,1.128425479,1.532093404,b,"Yes, I can understand and empathize with your perspective.","('aa',)",2.2498466968536377,0.8274540901184082,aa,8,1.7444220188536377,-0.2943513388815917,0.6258471113251791,1,9,13.058367729187012,backward,agreement
195,14,Person 1,lol okay,"('b',)",0.664739549,1.6715132,1.023079753,1.29617846,1.532093404,b,"I understand and appreciate your response, as it brings a sense of lightheartedness and connection.","('ba',)",2.1637957096099854,0.2727883756160736,ba,13,1.4990561606099853,-0.7502913773839264,0.6936960199081174,2,15,32.01749038696289,backward,backward
195,15,Person 2,bomb them to smithereens,"('+',)",2.014203787,3.078093767,1.750785828,1.985661864,1.532093404,+,"It's a heart-wrenching thought to consider using force in such a devastating manner, but sometimes, in the most dire of circumstances, it may be deemed necessary to protect and preserve the greater good.","('sv',)",3.561002492904663,1.6116095781326294,sv,29,1.546798705904663,-0.1391762498673705,0.6645249006132776,4,33,16.969745635986328,others,opinion
195,16,Person 1,"back to the article. I think letting a few in is good, not all.","('sv',)",1.695696354,1.871178031,0.997030139,1.943601251,1.532093404,sv,"Returning to the article, I believe that welcoming a select few individuals can be a positive approach, rather than opening the doors to everyone.","('sv',)",2.50407075881958,0.5838940143585205,sv,10,0.80837440481958,-0.4131361246414795,0.8399230035429173,14,24,25.379838943481445,opinion,opinion
195,17,Person 2,only the christians being killed by the savage towel heads,(),2.621551752,3.01138401,1.929186225,2.059777498,1.532093404,none,"It's truly disheartening to witness the suffering of the Christian community at the hands of such brutal aggressors, as they face unimaginable pain and loss.","('sv',)",3.885359287261963,1.8439738750457764,sv,15,1.263807535261963,-0.0852123499542236,0.7980501330857819,10,25,21.04314994812012,others,opinion
195,18,Person 1,i doubt they would check based on religion. its germany not some southern american state loll,"('sv',)",1.71836257,1.822003007,1.58257103,2.051896811,1.532093404,sv,"I believe it's unlikely that they would make decisions based on religion. After all, we're talking about Germany, not a region in the southern United States where such biases might be more prevalent. It's important to remember that people everywhere are capable of empathy and understanding.","('sv',)",2.5889463424682617,0.8628574013710022,sv,30,0.8705837724682617,-0.7197136286289978,0.8200964313113711,16,46,18.38676071166992,opinion,opinion
195,19,Person 2,they should if they care about terrorism,"('sv',)",2.289899588,2.256564617,1.538615942,2.107095957,1.532093404,sv,"If they genuinely hold concerns about the threat of terrorism, it would be in their best interest to take appropriate action.","('sv',)",2.4251515865325928,0.9677754640579224,sv,14,0.1352519985325928,-0.5708404779420777,0.8319350837226498,7,21,15.480546951293944,opinion,opinion
195,20,Person 1,been a good talk. bye,"('fc',)",0.574482322,1.338946462,0.351193994,0.782018304,1.532093404,fc,"Our conversation has been truly meaningful and heartfelt. Until next time, take care and farewell.","('fc',)",1.2413570880889893,0.4303126931190491,fc,10,0.6668747660889892,0.079118699119049,0.7934113858222391,5,15,41.37005615234375,forward,forward
195,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.532093404,fc,"Wishing you warmth and heartfelt goodbyes, until we meet again.","('fc',)",1.0929384231567385,0.4789213538169861,fc,9,0.7169419231567384,-0.5375468131830139,0.6608912303930068,1,10,30.044021606445312,forward,forward
247,0,Person 1,What do you think about her death,"('qo',)",1.211913466,1.053013921,1.172082424,1.019915938,1.562055484,qo,"How do you feel about the tragic loss of her life, as it undoubtedly evokes a profound sense of grief and sorrow?","('qo',)",2.971458911895752,1.5369771718978882,qo,15,1.759545445895752,0.3648947478978881,0.8489373090877955,7,22,18.199630737304688,question,question
247,1,Person 2,I think she lived a full life.,"('sv',)",2.476413012,1.698392749,0.469002008,1.638241172,1.562055484,sv,"It seems that she embraced the richness of life, experiencing its many facets and savoring each moment with grace and gratitude.","('sv',)",2.529462575912476,0.2962702810764313,sv,14,0.0530495639124759,-0.1727317269235687,0.7969845867726977,7,21,38.1463508605957,opinion,opinion
247,2,Person 1,"yeah, did you hear about her before this article?","('qy',)",0.866042554,1.012396097,0.792271554,1.144662738,1.562055484,qy,"Oh, were you aware of her story prior to coming across this article?","('qy',)",0.9404204487800598,0.7531214952468872,qy,4,0.0743778947800598,-0.0391500587531128,0.9103537791187252,9,13,29.955360412597656,question,question
247,3,Person 2,"I had, but I was a very small child during the Clinton admin, so I didn't really know her function or capacity as a politician.","('sd',)",2.253651381,2.085536718,1.213916063,2.912546873,1.562055484,sd,"During the Clinton administration, I was just a young child, so my understanding of her role and abilities as a politician was quite limited at the time.","('sd',)",2.241772413253784,1.3127368688583374,sd,2,-0.0118789677462158,0.0988208058583373,0.9359729807412148,25,27,16.326427459716797,fact,fact
247,4,Person 1,I remember her from the Elian Gonzales news back in the day,"('sd',)",1.488840103,1.544302702,0.745572925,2.448563337,1.562055484,sd,"I recall the poignant memories of her from the Elian Gonzales news back in the day, which deeply touched our hearts.","('sd',)",3.303727388381958,0.8533631563186646,sd,9,1.814887285381958,0.1077902313186645,0.9172518779776484,12,21,86.71839904785156,fact,fact
247,5,Person 2,Oh yeah! I had completely forgotten about that kid. I wonder what he is up to now.,(),2.055421114,2.413285494,0.943279803,2.070923567,1.562055484,none,"Ah, it just slipped my mind about that young one. I can't help but feel curious about how they are doing and what they're up to these days.","('sd',)",2.86972975730896,0.7806808352470398,sd,11,0.8143086433089599,-0.1625989677529602,0.8650874900054515,17,28,14.574158668518066,others,fact
247,6,Person 1,i think he lives in cuba now not sure,(),1.500188112,1.359889984,1.020105839,1.551026225,1.562055484,none,"I believe he may have found a new home in Cuba, though I'm not entirely certain.","('sv',)",2.3964312076568604,0.8645479083061218,sv,7,0.8962430956568603,-0.1555579306938781,0.873212250502361,9,16,19.11410522460937,others,opinion
247,7,Person 2,Do you have any experiences with Parkinson's disease?,"('qy',)",1.113604665,1.133852601,0.938521564,1.222932935,1.562055484,qy,Have you ever encountered the emotional and physical challenges associated with Parkinson's disease?,"('qy',)",1.522895336151123,1.0635617971420288,qy,5,0.409290671151123,0.1250402331420288,0.9277158717938774,8,13,16.68135643005371,question,question
247,8,Person 1,"Fortunately no, what about you?","('qo',)",1.177478552,1.760421395,1.12912035,1.371049404,1.562055484,qo,I'm relieved to hear that you're not facing any difficulties. How about yourself? Are you doing alright?,"('qo',)",1.3265507221221924,0.4229098260402679,qo,12,0.1490721701221924,-0.706210523959732,0.8122199448919252,5,17,22.4953727722168,question,question
247,9,Person 2,"Nope, not personally. I really don't know that much about it.","('ng',)",1.67979455,1.698349357,0.9253003,2.02385664,1.562055484,ng,"I must admit, I don't have personal experience with the matter, and my knowledge on the subject is quite limited.","('sd',)",1.5009639263153076,1.2431145906448364,sd,9,-0.1788306236846923,0.3178142906448364,0.8760464921501737,11,20,10.53017520904541,answer,fact
