conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotional_polarity,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
477,12,Person 1,That sounds delicious. I wish i knew how to make that,"('sv',)",2.476317644,3.044588327,0.584715247,2.410622835,1.410603794,sv,The thought of that delightful dish fills me with longing. If only I possessed the knowledge to create such a culinary masterpiece.,"('sd',)",2.7232367992401123,0.6350500583648682,sd,11,0.2469191552401124,0.0503348113648681,0.8454648661841502,11,22,29.546375274658203,opinion,fact
477,13,Person 2,Which thing? What do you usually cook,"('qw',)",0.469551891,0.824924648,0.497411638,1.095483184,1.410603794,qw,Which dish are you referring to? I'm genuinely curious to know what you typically prepare in your kitchen.,"('qw',)",1.186050534248352,0.6897822618484497,qw,11,0.716498643248352,0.1923706238484497,0.8640371203273044,7,18,17.453088760375977,question,question
477,14,Person 1,I usually just eat rice with some eggs. That's it,"('sd',)",1.331195593,1.505969882,0.851540565,2.797165632,1.410603794,sd,"My heart feels the simplicity and comfort in the humble meal of rice and eggs, which nourishes and sustains me. That's all I need.","('sd',)",2.6590139865875244,0.5306700468063354,sd,14,1.3278183935875243,-0.3208705181936645,0.8562077851579688,10,24,26.658002853393555,fact,fact
477,15,Person 2,"For real? Learning how to cook is a very valuable tool, how old are you?","('aa', 'qw')",1.306407928,2.087439299,0.654570341,1.731624722,1.410603794,aa,"Can I just say, acquiring the skill of cooking is incredibly valuable and enriching. May I ask your age, if you don't mind?","('qy',)",1.5533567667007446,0.4783827662467956,qy,8,0.2469488387007445,-0.1761875747532044,0.9125556980064364,15,23,30.156009674072266,agreement,question
477,16,Person 1,I am 40 years old unfortunately,"('sd',)",1.202551961,2.000454187,1.440343499,2.815093517,1.410603794,sd,"It's with a heavy heart that I share that I have reached the milestone of 40 years, a fact that brings me some sadness.","('sd',)",3.0859177112579346,1.4215738773345947,sd,18,1.8833657502579344,-0.0187696216654051,0.8257466590603337,6,24,12.320127487182615,fact,fact
477,17,Person 2,"I am 30, my boyfriend in college was a chef though so maybe i got a head start in the culinary world","('sd',)",1.244713068,1.623591304,0.48748669,3.020272017,1.410603794,sd,"At the age of 30, I feel incredibly fortunate to have had a boyfriend in college who was a chef, as it may have provided me with an early introduction to the culinary world, enriching my life and broadening my horizons.","('sd',)",2.3886466026306152,0.2624842226505279,sd,19,1.1439335346306152,-0.2250024673494721,0.8968660314774124,22,41,13.010268211364746,fact,fact
477,18,Person 1,That's awesome. It was nice talking to you! bye,"('fc',)",0.997496188,2.019673824,0.380253047,1.208856344,1.410603794,fc,"It's truly wonderful to have had this conversation with you. I deeply appreciate the time we've spent together, and I wish you all the best. Farewell!","('fc',)",1.3722856044769287,0.4187673926353454,fc,17,0.3747894164769287,0.0385143456353453,0.8378624523777429,9,26,9.128215789794922,forward,forward
477,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.410603794,fc,"It's with a heavy heart and a deep sense of understanding that we part ways, cherishing the moments we've shared and the memories we've created.","('sd', 'sv')",2.3954837322235107,0.8252220749855042,sd,24,2.019487232223511,-0.1912460920144958,0.6224876098545183,1,25,11.54551124572754,forward,fact
479,0,Person 1,what did you think about the article?,"('qo',)",0.635084331,0.681005538,1.001944184,0.779372454,1.421981291,qo,What were your thoughts and feelings after reading the article?,"('qo',)",0.8613407611846924,1.0433634519577026,qo,3,0.2262564301846924,0.0414192679577025,0.9192557898812844,7,10,10.206787109375,question,question
479,1,Person 2,I think that a full belly is taken for granted in our country. You?,"('sv',)",1.995525122,1.727919936,0.887563705,2.075137854,1.421981291,sv,"I believe that in our country, the privilege of having a full stomach is often overlooked and underappreciated. What are your thoughts on this matter?","('qo', 'sv')",2.088252305984497,0.9286415576934814,qo,11,0.0927271839844969,0.0410778526934814,0.8773765878196098,14,25,16.164525985717773,opinion,question
479,2,Person 1,yeah you can say that again. do you throw out your food?,"('qy',)",0.996083438,1.448975205,1.143178821,1.511457205,1.421981291,qy,"Absolutely, I can understand the sentiment. When it comes to discarding food, do you find yourself doing so as well?","('qy',)",2.6081669330596924,1.0675630569458008,qy,8,1.6120834950596925,-0.0756157640541992,0.8515873504567041,12,20,21.924814224243164,question,question
479,3,Person 2,Only if it starts to mold and cutting off the moldy section wouldn't save it. How about you?,"('qo',)",2.030566216,1.840191722,1.315300226,1.788899422,1.421981291,qo,"It can be truly disheartening when something begins to mold, and even removing the affected area doesn't seem to salvage it. I'm curious to know, have you experienced a similar situation?","('qy',)",2.7480733394622803,1.6561403274536133,qy,13,0.7175071234622803,0.3408401014536133,0.7897128114662357,18,31,26.500282287597656,question,question
479,4,Person 1,yep i usually throw out bread which molds so quick,(),1.573306322,1.789145231,1.411146164,2.560324192,1.421981291,none,I can completely understand the feeling of having to discard bread that seems to develop mold so rapidly. It's a relatable experience that many of us share.,"('sv',)",3.3996622562408447,1.2454220056533811,sv,17,1.8263559342408449,-0.1657241583466189,0.8022541103160938,10,27,35.40096664428711,others,opinion
479,5,Person 2,Where do you buy your produce?,"('qw',)",0.782885015,0.826013148,0.613348067,1.239509225,1.421981291,qw,Where do you lovingly select the fresh fruits and vegetables that nourish your body and soul?,"('qw',)",1.6911170482635498,0.4116902351379394,qw,10,0.9082320332635498,-0.2016578318620606,0.8407079635019699,6,16,20.804248809814453,question,question
479,6,Person 1,from the local grocery store,"('+',)",1.344643116,1.549514174,0.849853873,1.856114507,1.421981291,+,"My heart extends its warmth and understanding to the neighborhood grocery store, a place that serves as a vital lifeline for our community, providing sustenance and nourishment to all who enter its welcoming doors.",(),2.748692750930786,0.4617544114589691,none,29,1.404049634930786,-0.3880994615410309,0.7431417197556757,5,34,19.998035430908203,others,others
479,7,Person 2,Do you shop at regular intervals or do you just go when you need things?,"('qy',)",1.034906149,1.173740029,0.673604608,1.612263441,1.421981291,qy,"Is your shopping pattern consistent and scheduled, or do you tend to visit stores only when specific needs arise?","('qy',)",1.1498820781707764,0.6049964427947998,qy,4,0.1149759291707763,-0.0686081652052001,0.898591179379253,15,19,49.31616973876953,question,question
479,8,Person 1,regular what about you,(),0.572851479,0.92088747,0.911499143,1.061855555,1.421981291,none,"I'm just your average person, but I'm curious to know how you're doing and what your experiences have been like.","('sd',)",1.3013906478881836,0.678610622882843,sd,16,0.7285391688881836,-0.232888520117157,0.7922109932190443,4,20,11.387946128845217,others,fact
479,9,Person 2,I go once a week and try to only buy things to last me for that week. I actually end up throwing out fresh spices like cilantro/thyme/etc because I haven't found a way to properly store it.,"('sd',)",1.816386938,1.963221312,1.089877963,3.067276239,1.421981291,sd,"Once a week, I make a heartfelt effort to purchase only what I need for that week. Regrettably, I often find myself discarding fresh herbs such as cilantro and thyme, as I have yet to discover an effective method for preserving their freshness.","('sd',)",1.8883934020996087,1.0561506748199463,sd,6,0.0720064640996087,-0.0337272881800536,0.9303880611311852,37,43,15.6414794921875,fact,fact
479,10,Person 1,i usually do that too. ive been eating less fast food,(),1.871631145,1.712936044,0.694351077,2.923389673,1.421981291,none,"I can completely relate to your experience. I, too, have been making a conscious effort to reduce my consumption of fast food, in pursuit of a healthier lifestyle.","('sd',)",2.7351973056793213,0.8531807065010071,sd,17,0.8635661606793212,0.1588296295010071,0.8314010905652482,11,28,10.09206199645996,others,fact
479,11,Person 2,"I'll go out to eat once a week or so, but I love cooking.","('sd',)",1.505285978,1.906102777,0.5691154,3.019031763,1.421981291,sd,"Occasionally, I treat myself to a meal out, about once a week or so. However, my heart truly finds joy and fulfillment in the art of cooking.","('sd',)",1.808229684829712,0.6565067768096924,sd,13,0.3029437068297118,0.0873913768096923,0.9018072436403728,14,27,17.098560333251953,fact,fact
479,12,Person 1,yeah fast food is alright but not everyday,"('aa',)",1.48839426,1.867221236,1.18477118,2.184572458,1.421981291,aa,"Fast food can be enjoyable occasionally, but it's important to be mindful of our health and not indulge in it daily.","('sd',)",2.1762924194335938,0.8736861944198608,sd,13,0.6878981594335938,-0.3110849855801392,0.834937809539049,8,21,18.81509017944336,agreement,fact
479,13,Person 2,"How do you feel about food waste coming from grocery stores, restaurants and the like? Is there a practical way to cut down on the immense amount that they contribute?","('qo',)",1.724608421,1.505194306,1.073565602,1.641842604,1.421981291,qo,"How does your heart respond to the issue of food waste originating from grocery stores, restaurants, and similar establishments? Can we envision a feasible approach to significantly reduce the substantial volume they contribute, while acknowledging the complexities involved?","('qo',)",1.704171895980835,0.7948228120803833,qo,8,-0.0204365250191649,-0.2787427899196166,0.932763890658854,30,38,48.48188781738281,question,question
479,14,Person 1,probably give some of the extra food away to people in need,"('+',)",2.456929207,1.912687302,0.55179441,1.791876554,1.421981291,+,It would be a heartfelt gesture to share some of the surplus food with those who are facing challenging times and are in dire need of nourishment.,"('sv',)",3.09076189994812,0.529808759689331,sv,15,0.6338326929481202,-0.0219856503106689,0.8750904371714079,12,27,18.26776885986328,others,opinion
479,15,Person 2,That's a good one. I'm sure some places have programs like that in place.,"('sv',)",2.221543789,1.501474738,0.489090502,1.561135054,1.421981291,sv,"That's a thoughtful suggestion. I believe there are indeed some places that have implemented programs like that, offering support and care to those in need.",(),2.728350877761841,0.4840573668479919,none,11,0.5068070887618408,-0.005033135152008,0.9014989377955908,14,25,30.316333770751957,opinion,others
479,16,Person 1,yeah ive heard some that do,(),1.430016994,1.447121501,1.181075931,1.699011326,1.421981291,none,"I can understand that you've come across some individuals who share that perspective, and it's important to acknowledge their experiences and feelings.","('sd',)",2.708275556564331,0.7725492119789124,sd,16,1.278258562564331,-0.4085267190210877,0.7007308961185326,6,22,22.9809684753418,others,fact
479,17,Person 2,"Would you purchase irregular food if given the opportunity to prevent such waste? Misshapen, discolored or otherwise?","('qy',)",1.83716929,1.622820735,1.319575906,1.822941661,1.421981291,qy,"If presented with the chance to help reduce waste, would you consider buying food that may be imperfect in appearance, such as misshapen, discolored, or otherwise? Your choice could make a significant impact on our environment and demonstrate empathy towards our planet.","('qy',)",2.124953508377075,0.76845383644104,qy,25,0.2877842183770751,-0.55112206955896,0.8956697518063018,17,42,27.217079162597656,question,question
479,18,Person 1,if im hungry and cant afford actual food why not. what about you,"('qo',)",1.561679363,1.80315423,1.406618476,2.067028522,1.421981291,qo,"I can understand the struggle of feeling hungry and not having the means to afford a proper meal. It's a difficult situation to be in, and I'm curious to know your thoughts and experiences on this matter as well.",(),3.27950119972229,1.4118144512176514,none,26,1.71782183672229,0.0051959752176513,0.8181754332490105,13,39,11.951774597167969,question,others
479,19,Person 2,"Definitely! Well, thanks for chatting! bye","('fc',)",0.60611403,1.432580829,0.377562165,1.036226273,1.421981291,fc,"Absolutely! I truly appreciate the heartfelt conversation we've shared. Wishing you well, and until next time, farewell!","('fc',)",1.093683838844299,0.3581066727638244,fc,11,0.4875698088442991,-0.0194554922361755,0.8393439059895735,6,17,28.25682640075684,forward,forward
479,20,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.421981291,fc,"Farewell, my dear friend, as we part ways for now, know that you are cherished and will be missed. Until we meet again, take care and be well.","('fc',)",1.3506982326507568,0.5063790678977966,fc,27,0.9747017326507568,-0.5100890991022033,0.6621647911481365,1,28,13.080718994140623,forward,forward
195,0,Person 1,What did you think about the article,"('qo',)",0.621129155,0.742328227,1.055668473,0.887002826,1.532093404,qo,"I'm genuinely curious to know your thoughts and feelings about the article, as it's essential to understand and empathize with your perspective.",(),2.0413920879364014,0.7383918762207031,none,15,1.4202629329364014,-0.317276596779297,0.7981558678972419,7,22,20.61890983581543,question,others
195,1,Person 2,it was interesting they need to send the refugees back,"('sd',)",2.851266623,1.896488547,0.876078069,1.593337893,1.532093404,sd,"It's thought-provoking to consider the necessity of assisting refugees in returning to their homeland, acknowledging the complexities and emotions involved in such a decision.","('sv',)",3.4535603523254395,0.6379921436309814,sv,14,0.6022937293254396,-0.2380859253690185,0.8246057520253453,10,24,23.567142486572266,fact,opinion
195,2,Person 1,yeah what do you think they should do?,"('qo',)",1.360572815,1.244163394,0.914584756,1.327093363,1.532093404,qo,"What are your thoughts on the course of action they should take? I understand that it might be a difficult decision to make, and I truly empathize with the complexity of the situation.","('qo',)",2.2622673511505127,1.1094515323638916,qo,25,0.9016945361505126,0.1948667763638916,0.7819108376150634,8,33,10.502156257629396,question,question
195,3,Person 2,kick them out,"('+',)",0.997890651,2.011939049,1.696866155,1.608221769,1.532093404,+,"I understand that it may be necessary to ask them to leave, even though it's a difficult decision to make, considering the emotional impact it may have on all parties involved.","('sv',)",2.984347581863404,1.2734686136245728,sv,28,1.986456930863404,-0.4233975413754272,0.7284488383921803,3,31,13.104089736938477,others,opinion
195,4,Person 1,"I agree, Too much  people cant fit in one country. Maybe only take in the serious sad cases","('aa', 'sv')",2.809262753,2.44745183,1.761793494,2.054589033,1.532093404,aa,"I concur, it can be quite challenging for a country to accommodate an overwhelming number of individuals. Perhaps it would be more feasible to prioritize providing aid and support to those who are facing the most heart-wrenching and distressing situations.","('aa',)",3.09815526008606,1.3656479120254517,aa,21,0.2888925070860599,-0.3961455819745483,0.8200869956773698,19,40,20.953590393066406,agreement,agreement
195,5,Person 2,yea special exceptions but at a bare minimum,(),1.197124004,1.394060016,0.997592926,1.604408264,1.532093404,none,"Indeed, there may be unique circumstances that call for special consideration; however, at the very least, we must acknowledge the fundamental aspects.","('sv',)",2.138885974884033,0.7008896470069885,sv,14,0.9417619708840332,-0.2967032789930115,0.7961679675406115,8,22,20.81989860534668,others,opinion
195,6,Person 1,yeah keep it minimum germany is small,"('aa',)",0.9681651,1.276026368,1.037703156,1.923150539,1.532093404,aa,"I understand that Germany is a relatively small country, so it's essential to maintain a minimalistic approach in certain aspects.","('sd',)",2.1456761360168457,0.7871742248535156,sd,13,1.1775110360168457,-0.2505289311464844,0.8359462634663553,7,20,25.03691291809082,agreement,fact
195,7,Person 2,germany is too small,"('sv',)",1.592478037,1.838227987,1.513444543,1.706589699,1.532093404,sv,"Germany, though a beautiful and vibrant country, may sometimes feel limited in size and scope for those who reside or visit there.","('sv',)",2.2873899936676025,1.0707745552062988,sv,18,0.6949119566676025,-0.4426699877937012,0.7704353821547643,4,22,44.37432098388672,opinion,opinion
195,8,Person 1,yep way too small for all the asylum seekers,"('aa',)",2.514051437,2.261603117,1.676149487,1.873838663,1.532093404,aa,My heart aches for the numerous asylum seekers who are struggling to find adequate space and resources in their pursuit of safety and a better life.,"('by',)",3.534956455230713,1.6054397821426392,by,17,1.020905018230713,-0.0707097048573608,0.8009345622807234,9,26,18.883913040161133,agreement,backward
195,9,Person 2,and terrorists,"('+',)",1.071146488,1.809442043,1.521219492,1.474165201,1.532093404,+,"My heart aches for those who have been affected by the actions of individuals driven by terror and fear, causing immense pain and suffering to innocent lives.","('by',)",3.490220308303833,1.6449439525604248,by,25,2.419073820303833,0.1237244605604248,0.7421970587438155,2,27,16.931995391845703,others,backward
195,10,Person 1,they should fix their own country,"('sv',)",2.085505247,2.452694178,1.934451938,1.961036801,1.532093404,sv,It would be truly empowering for them to find the strength and resources to bring about positive change and healing within their own nation.,"('sv',)",3.297436475753784,0.3884148895740509,sv,18,1.2119312287537842,-1.5460370484259491,0.726819740865247,6,24,29.917625427246094,opinion,opinion
195,11,Person 2,yea they need to build it up again so we can bomb it all up I like turning their homes to dust,"('sv',)",2.435894251,2.394480228,1.66098702,2.492699385,1.532093404,sv,"It's essential to recognize the need for rebuilding and growth in areas that have experienced devastation. It's crucial to approach these situations with empathy and understanding, as the people who have lost their homes are going through unimaginable pain and suffering.","('sv',)",3.31199049949646,0.9999850392341614,sv,19,0.8760962484964598,-0.6610019807658387,0.7337678040389997,22,41,15.287216186523438,opinion,opinion
195,12,Person 1,youre in the air force?,"('qy',)",0.741211236,1.018626928,0.812610507,1.202030301,1.532093404,qy,"Oh, you're a part of the Air Force? I can only imagine the immense dedication and courage it must take to serve in such a vital role. Your commitment to protecting and serving is truly admirable.",(),2.4143877029418945,0.689307689666748,none,31,1.6731764669418945,-0.1233028173332519,0.8061170367144577,5,36,14.665202140808104,question,others
195,13,Person 2,yea,"('b',)",0.505424678,0.995800853,1.121805429,1.128425479,1.532093404,b,"Yes, I can genuinely understand and empathize with the sentiment being expressed here.","('aa',)",2.7121644020080566,1.086683988571167,aa,12,2.206739724008057,-0.0351214404288329,0.6293295985187544,1,13,16.466310501098633,backward,agreement
195,14,Person 1,lol okay,"('b',)",0.664739549,1.6715132,1.023079753,1.29617846,1.532093404,b,I completely understand and acknowledge your perspective with warmth and empathy.,"('sd',)",2.1441800594329834,0.5875248908996582,sd,9,1.4794405104329833,-0.4355548621003418,0.666984309411524,2,11,94.08019256591795,backward,fact
195,15,Person 2,bomb them to smithereens,"('+',)",2.014203787,3.078093767,1.750785828,1.985661864,1.532093404,+,"My heart aches for the necessity of such drastic measures, as it is with immense sorrow that we must consider the obliteration of these targets for the greater good and safety of all.","('by',)",3.4427170753479004,1.6764695644378662,by,29,1.4285132883479004,-0.0743162635621337,0.7221960605170283,4,33,25.11481285095215,others,backward
195,16,Person 1,"back to the article. I think letting a few in is good, not all.","('sv',)",1.695696354,1.871178031,0.997030139,1.943601251,1.532093404,sv,"Returning to the topic at hand, I believe that opening our hearts and welcoming a select few individuals can be a positive step, while still being mindful of our limitations and not extending beyond our capacity to support them.","('sv',)",2.5830671787261963,0.365872710943222,sv,25,0.8873708247261962,-0.631157428056778,0.7817278735948006,14,39,20.2685489654541,opinion,opinion
195,17,Person 2,only the christians being killed by the savage towel heads,(),2.621551752,3.01138401,1.929186225,2.059777498,1.532093404,none,My heart aches for the Christian community who are tragically losing their lives at the hands of these brutal individuals.,"('by',)",3.5271687507629395,1.6405109167099,by,10,0.9056169987629396,-0.2886753082901001,0.8168274502518906,10,20,15.266414642333984,others,backward
195,18,Person 1,i doubt they would check based on religion. its germany not some southern american state loll,"('sv',)",1.71836257,1.822003007,1.58257103,2.051896811,1.532093404,sv,"I believe it's unlikely that they would make distinctions based on religion, as this is Germany we're talking about, not a region in the southern United States where such practices might be more common. I say this with a light-hearted tone, of course!","('sv',)",1.894408941268921,0.852614164352417,sv,27,0.1760463712689208,-0.729956865647583,0.851908922301994,16,43,20.43550682067871,opinion,opinion
195,19,Person 2,they should if they care about terrorism,"('sv',)",2.289899588,2.256564617,1.538615942,2.107095957,1.532093404,sv,"If they genuinely hold concerns about the impact of terrorism, it would be in their best interest to take appropriate measures.","('sv',)",2.563392400741577,1.062320113182068,sv,14,0.2734928127415772,-0.476295828817932,0.8309531860597095,7,21,21.729162216186523,opinion,opinion
195,20,Person 1,been a good talk. bye,"('fc',)",0.574482322,1.338946462,0.351193994,0.782018304,1.532093404,fc,It has been a truly meaningful and heartfelt conversation. Wishing you well as we part ways for now. Goodbye.,"('fc',)",1.3077640533447266,0.4771532714366913,fc,14,0.7332817313447265,0.1259592774366912,0.8163660264821574,5,19,39.93510055541992,forward,forward
195,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.532093404,fc,"Farewell, my dear friend. As we part ways, I want you to know that I truly cherish the time we've spent together and I wish you all the best in your journey ahead.","('sd',)",1.3914313316345217,0.4730235040187835,sd,32,1.0154348316345216,-0.5434446629812164,0.6485229209571801,1,33,8.004422187805176,forward,fact
247,0,Person 1,What do you think about her death,"('qo',)",1.211913466,1.053013921,1.172082424,1.019915938,1.562055484,qo,"How do you feel about the tragic loss of her life, and the profound impact it may have on those who knew and loved her?","('qo',)",2.793612003326416,1.3876534700393677,qo,18,1.581698537326416,0.2155710460393676,0.8509264919675907,7,25,8.219849586486816,question,question
247,1,Person 2,I think she lived a full life.,"('sv',)",2.476413012,1.698392749,0.469002008,1.638241172,1.562055484,sv,"I believe she experienced a rich and fulfilling life, embracing every moment with grace and enthusiasm.","('sd',)",2.6786916255950928,0.3729247152805328,sd,9,0.2022786135950927,-0.0960772927194672,0.8589082509646717,7,16,42.62071990966797,opinion,fact
247,2,Person 1,"yeah, did you hear about her before this article?","('qy',)",0.866042554,1.012396097,0.792271554,1.144662738,1.562055484,qy,"Oh, were you aware of her story prior to coming across this article? It's always fascinating to learn about new people and their experiences.","('qy',)",1.4802906513214111,0.4561345279216766,qy,15,0.6142480973214112,-0.3361370260783234,0.8388691025152313,9,24,18.795520782470703,question,question
247,3,Person 2,"I had, but I was a very small child during the Clinton admin, so I didn't really know her function or capacity as a politician.","('sd',)",2.253651381,2.085536718,1.213916063,2.912546873,1.562055484,sd,"Even though I was just a young child during the Clinton administration, my understanding of Hillary Clinton's role and abilities as a politician was quite limited at that time.",(),2.2311208248138428,1.2142194509506226,none,4,-0.0225305561861572,0.0003033879506224,0.9234747508137278,25,29,13.260621070861816,fact,others
247,4,Person 1,I remember her from the Elian Gonzales news back in the day,"('sd',)",1.488840103,1.544302702,0.745572925,2.448563337,1.562055484,sd,"I recall the days when the Elian Gonzales news was prevalent, and I empathize with the emotional turmoil and complexities that surrounded her during that time.","('sd',)",3.4064409732818604,1.3664335012435913,sd,14,1.9176008702818603,0.6208605762435913,0.8550445900683061,12,26,51.000789642333984,fact,fact
247,5,Person 2,Oh yeah! I had completely forgotten about that kid. I wonder what he is up to now.,(),2.055421114,2.413285494,0.943279803,2.070923567,1.562055484,none,"Ah, I had momentarily let the memory of that young one slip from my mind. I am genuinely curious about the path their life has taken and where they find themselves now.","('sd',)",2.988189458847046,0.8030237555503845,sd,15,0.9327683448470458,-0.1402560474496155,0.8519313149393646,17,32,23.14129066467285,others,fact
247,6,Person 1,i think he lives in cuba now not sure,(),1.500188112,1.359889984,1.020105839,1.551026225,1.562055484,none,"I believe he may have found a new home in Cuba, although I cannot say for certain.","('sv',)",2.4183897972106934,0.8367072343826294,sv,8,0.9182016852106932,-0.1833986046173705,0.8696949819776021,9,17,17.55017852783203,others,opinion
247,7,Person 2,Do you have any experiences with Parkinson's disease?,"('qy',)",1.113604665,1.133852601,0.938521564,1.222932935,1.562055484,qy,Have you ever encountered any personal experiences or moments involving Parkinson's disease? My heart is with you as we discuss this sensitive topic.,"('qy',)",1.9598758220672607,0.9174210429191588,qy,15,0.8462711570672607,-0.0211005210808411,0.9087007574379604,8,23,42.48176574707031,question,question
