conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,da
247,4,Person 1,"I recall her presence during the Elian Gonzales news events back in those days, and it brings back memories.","('sd',)",2.375516414642334,,0.8708236813545227,,sd
247,5,Person 2,"Ah, I had totally let that young person slip my mind! I'm curious to know what they might be doing now.","('sd',)",2.6649930477142334,,1.036365032196045,,sd
247,6,Person 1,"I believe he might be residing in Cuba now, though I'm not entirely certain.","('sd',)",2.1143674850463867,,0.9382965564727784,,sd
247,7,Person 2,Have you ever encountered or been through any experiences related to Parkinson's disease?,"('qy',)",1.2778654098510742,,0.9582338929176332,,qy
247,8,Person 1,"Thankfully, I haven't experienced that. How about you?","('qo',)",1.329973578453064,,0.6708523035049438,,qo
247,9,Person 2,"I'm afraid I don't have personal experience with it, and my knowledge on the subject is quite limited.","('sd',)",1.549673318862915,,1.2259089946746826,,sd
247,10,Person 1,I understand that you may be experiencing memory loss.,"('qy^d',)",1.965708374977112,,1.1855894327163696,,qy
247,11,Person 2,Is that a part of the experience? Does it also cause your hands to tremble?,"('qy',)",1.845209002494812,,1.332198977470398,,qy
247,12,Person 1,"Yes, I can understand how that might occur as well.","('aa',)",2.1663970947265625,,0.9035882353782654,,aa
247,13,Person 2,Do you believe that we might see another woman taking on the role of attorney general in the not-so-distant future?,"('qy',)",1.536859393119812,,0.8009404540061951,,qy
247,14,Person 1,"It's highly probable that when the first woman achieves success, it paves the way for the upcoming generation of females. What are your thoughts on this?","('qo',)",1.8464672565460205,,0.4468618333339691,,qo
247,15,Person 2,"I believe it's quite possible, but I'm not certain about who it could be.","('sv',)",1.869271278381348,,0.8457737565040588,,sv
247,16,Person 1,"To be completely honest, I must admit that I don't have much knowledge about politics.","('sd',)",1.6465955972671509,,1.3012182712554932,,sd
247,17,Person 2,"I observe them with a gentle curiosity. However, it can become quite disheartening after some time. May I ask if you participate in voting?","('qo',)",1.866064190864563,,1.2147722244262695,,qo
247,18,Person 1,"Yes, I certainly do vote. Given the current challenges in the White House, I feel even more inclined to exercise my voting rights now.","('aa', 'sd')",2.296830415725708,,0.7171372175216675,,aa
247,19,Person 2,"Indeed, next year seems like it will be quite eventful. I appreciate our conversation! Farewell!","('fc',)",1.1736366748809814,,0.4215626418590545,,fc
247,20,Person 1,Farewell,(),0.6607922911643982,,0.694128155708313,,none
139,0,Person 1,I'm glad they considered the well-being of the children and chose to wait until they were over 18 before ending their marriage.,"('sd',)",2.8319170475006104,,0.4825998842716217,,sd
139,1,Person 2,"Indeed, it is quite uncommon for individuals to engage in such actions.","('sv',)",2.356658935546875,,1.2992538213729858,,sv
139,2,Person 1,"Indeed, it is quite uncommon to come across long-lasting marriages these days.","('sv',)",2.103463888168335,,0.8183413147926331,,sv
139,3,Person 2,What do you believe could be the reason for that?,"('qw',)",1.405437707901001,,1.00065279006958,,qw
139,4,Person 1,Individuals often believe that each day will unfold like a fairy tale.,"('sv',)",2.3288111686706543,,0.9429842233657836,,sv
139,5,Person 2,"I understand that it may not be realistic to expect a perfect fairy tale life, as nobody is flawless and capable of providing that.","('sv',)",1.992374062538147,,1.1525545120239258,,sv
139,6,Person 1,"During the journey of marriage, there may be days when you might feel less enthusiastic about being married.","('sv',)",2.020927667617798,,1.170255422592163,,sv
139,7,Person 2,"It is important for you to take some time to reflect on your feelings and allow your mind to clear. If, after giving yourself that space, you still feel the same way, it would be a good idea to have an open and honest conversation with your spouse.","('sv',)",2.36753511428833,,0.7798853516578674,,sv
139,8,Person 1,"I understand that marriage can be challenging, as I myself got married at the young age of 19 and have been in this journey for 18 years now.","('sd',)",2.213534355163574,,0.9721423983573914,,sd
139,9,Person 2,"You have a truly unique and wonderful marriage, which is quite rare these days.","('sv',)",1.810006618499756,,0.3788540959358215,,sv
139,10,Person 1,"Thank you, my grandmother shared her wisdom with me, reminding me that it's okay not to be happy every day.","('sd',)",2.2161242961883545,,0.3735539019107818,,sd
139,11,Person 2,It's truly a blessing to have had a wise grandmother in your life.,"('sv',)",2.592731714248657,,0.3292328417301178,,sv
139,12,Person 1,May I kindly inquire about your marital status?,"('qy',)",0.6331804394721985,,0.5517857074737549,,qy
139,13,Person 2,It won't be long now.,"('sd',)",1.3854684829711914,,1.013089299201965,,sd
139,14,Person 1,I am truly delighted for you! Congratulations!,"('sd',)",1.175018548965454,,0.0172134116291999,,sd
139,15,Person 2,Thank you so much!,"('ft',)",0.8775905966758728,,0.13463094830513,,ft
139,16,Person 1,I can't help but wonder if the pressures of being in Hollywood might have had an impact on their marriage.,(),2.463080883026123,,1.0856246948242188,,none
139,17,Person 2,I feel that Hollywood is predominantly occupied by unique and unconventional individuals.,"('sv',)",2.0925233364105225,,0.8764137625694275,,sv
139,18,Person 1,I used to believe that Hollywood has a tendency to make people seem unusual.,"('sv',)",1.695075511932373,,1.2976497411727903,,sv
139,19,Person 2,I believe it could be a combination of both aspects.,"('sv',)",1.9520108699798584,,0.4893419444561004,,sv
139,20,Person 1,"I understand and empathize with your perspective. I am aware of the daughter's identity in the story, but I share your uncertainty regarding her father.","('aa',)",2.736815929412842,,1.0762017965316772,,aa
139,21,Person 2,I wonder why there wasn't much discussion about him.,"('qy^d',)",1.859816312789917,,1.1821173429489136,,qy
139,22,Person 1,Do you believe that money has a positive or negative impact on marital relationships?,"('qy',)",1.3722872734069824,,0.975277841091156,,qy
139,23,Person 2,"It truly causes pain, to be honest.","('sv',)",3.3425381183624268,,1.872868895530701,,sv
139,24,Person 1,I can truly understand and empathize with your perspective.,"('sd',)",2.65096402168274,,0.7900276184082031,,sd
139,25,Person 2,"It has been a wonderful experience, my dear brother. Farewell.","('sd',)",1.4786485433578491,,0.546660304069519,,sd
139,26,Person 1,You as well! Farewell.,"('fc',)",1.0498141050338743,,0.6021980047225952,,fc
359,0,Person 1,What were your thoughts on this?,"('qo',)",0.6627200245857239,,0.8581427335739136,,qo
359,1,Person 2,"It truly breaks my heart whenever I hear about such tragic shootings. It seems that often, the person behind the gun is someone who is struggling with anger or emotional instability and, unfortunately, directs that pain towards others. It's just so difficult to comprehend. What are your thoughts on this?","('qo',)",3.1560864448547363,,1.6042031049728394,,qo
359,2,Person 1,It seems like the world is experiencing more challenges lately.,"('sv',)",2.1403963565826416,,1.5055983066558838,,sv
359,3,Person 2,Certainly experiencing increased instability,"('+',)",2.182755470275879,,1.787813663482666,,+
359,4,Person 1,Perhaps it's the culture.,"('sv',)",2.224251508712769,,1.113930583000183,,sv
359,5,Person 2,What are your thoughts and feelings about it?,"('qo',)",0.9115530848503112,,0.898230791091919,,qo
359,6,Person 1,It's a problem that is distinctively prevalent in America.,"('sv',)",2.434001207351685,,1.4622036218643188,,sv
359,7,Person 2,"I understand your perspective, and it's important to note that this phenomenon is not exclusive to one place. In fact, it occurs in various countries across Europe, Africa, and Asia. The weapons may vary, such as knives or machetes, but the underlying issue remains the same: an individual senselessly harming others without any clear motive.","('sv',)",2.2931056022644043,,0.9907433390617372,,sv
359,8,Person 1,"Yes, it is quite unfortunate that in the first world, mass shootings seem to occur more frequently here than in other places. I suppose, since we strive to excel in everything, it's a sad reality that mass shootings are no exception.","('sv',)",2.573493242263794,,1.5638110637664795,,sv
359,9,Person 2,"I understand that I may not have come across any data supporting that, but maybe you have some insights to share. In any case, it seems to be occurring quite frequently everywhere.",(),1.6900032758712769,,0.8955891132354736,,none
359,10,Person 1,"Please take a moment to search on Google and verify the information for yourself. It's important to note that it's not solely about the guns, as other countries also possess firearms.","('ad',)",1.9042887687683103,,0.7931793928146362,,ad
359,11,Person 2,"According to the information provided on http://worldpopulationreview.com/countries/mass-shootings-by-country/, it is important to note that the United States ranks 66th in the list of mass shootings per capita. This helps us to better understand the global context of this issue and empathize with the experiences of people in various countries.","('sv',)",2.39551854133606,,0.8755964040756226,,sv
359,12,Person 1,"It's important to acknowledge that, while the United States ranks 66th in terms of mass shooting rates per capita, the country has unfortunately experienced the highest number of mass shootings in absolute terms. We must approach this issue with empathy and understanding in order to address it effectively.","('sv',)",2.522996664047241,,1.1630502939224243,,sv
359,13,Person 2,"The most appropriate statistic to consider would be per capita. Nevertheless, it is evident that this issue affects numerous countries, not just the U.S., making it a worldwide concern.","('sv',)",2.4798898696899414,,1.22625732421875,,sv
359,14,Person 1,"Indeed, it is a global issue, but thankfully, we hold the highest position in overall numbers. It is essential for us to excel in every aspect, as our exceptional nature calls for it.","('aa', 'sv')",2.1377110481262207,,0.4720266163349151,,aa
359,15,Person 2,What were your thoughts about the man mentioned in the article?,"('qo',)",0.8869830965995789,,0.8491075038909912,,qo
359,16,Person 1,A person who embodies the common characteristics of an American individual,"('sv',)",1.6538207530975342,,0.4889596402645111,,sv
359,17,Person 2,Could you please explain further?,"('qy',)",0.7957710027694702,,0.876189649105072,,qy
359,18,Person 1,The beautiful game of football,"('sv',)",1.3641176223754885,,0.4381759166717529,,sv
359,19,Person 2,"I hope you have a wonderful day! Unfortunately, I must leave now. Goodbye!","('fc',)",0.8938007950782776,,0.530036985874176,,fc
359,20,Person 1,Farewell,(),0.6607922911643982,,0.694128155708313,,none
156,0,Person 1,"Lung cancer combined with air pollution can significantly shorten one's life, don't you think?","('qy',)",2.668040037155152,,1.692102074623108,,qy
156,1,Person 2,"It's absolutely true, and quite frightening, isn't it?","('qy',)",2.8365728855133057,,1.956776142120361,,qy
156,2,Person 1,"It's quite astonishing to think that even rocks and grass can pose a threat to our lives now, as they release a substance known as radon.","('sv',)",2.725384473800659,,1.399518609046936,,sv
156,3,Person 2,Radon? Could it also be a type of green grass?,"('qy',)",1.5593552589416504,,0.6704078912734985,,qy
156,4,Person 1,"No, it's actually a natural gas that originates from rocks and vegetation.",(),1.7458479404449463,,0.7643080353736877,,none
156,5,Person 2,I can imagine that this must have a significantly distressing effect on the lungs as well.,"('ba',)",3.5115137100219727,,1.4995415210723877,,ba
156,6,Person 1,"Yes, it is incredibly difficult when one is faced with lung cancer.","('aa',)",3.3108863830566406,,1.572508454322815,,aa
156,7,Person 2,"Oh, I sincerely wish that we could focus more on caring for our environment.","('sv',)",3.1202008724212646,,1.2800252437591553,,sv
156,8,Person 1,Nearly a million individuals tragically lose their lives each year due to the detrimental effects of air pollution.,"('sv',)",2.9861385822296143,,1.6072200536727903,,sv
156,9,Person 2,Wow! It appears that you have a deep understanding of this subject. May I ask if you are an environmentalist?,"('qy',)",1.1072040796279907,,0.4100579023361206,,qy
156,10,Person 1,"No, but I genuinely care about the environment.",(),1.9791512489318848,,0.6588447690010071,,none
156,11,Person 2,"Ah, that's wonderful! I, too, am passionate about the environment, but I must admit that my knowledge on the subject isn't as extensive as yours.","('sd',)",2.032517671585083,,0.5028035044670105,,sd
156,12,Person 1,"Did you know that if you are living with lung cancer and reside in an area with air pollution, there is a possibility that your life expectancy could be reduced to around 3 years? It's important to be aware of this connection and take care of yourself.","('qy',)",2.5624420642852783,,1.2446428537368774,,qy
156,13,Person 2,"Oh my! That's quite a short amount of time, isn't it?","('qy',)",2.0441157817840576,,1.2813897132873535,,qy
156,14,Person 1,"Absolutely, it is essential to remain well-informed as much as possible. After all, this concerns your well-being and health.","('aa', 'sv')",2.801483631134033,,0.8651229739189148,,aa
156,15,Person 2,I completely understand and share your concern. It's essential for us to give this issue the attention it deserves. Could you please guide me on how I can protect myself from exposure to polluted air?,(),2.264920234680176,,0.7967981100082397,,none
156,16,Person 1,"Please be mindful of staying away from second-hand smoke, radon, and refraining from smoking cigarettes or cigars for your well-being.","('ad',)",1.8597278594970703,,1.062025785446167,,ad
156,17,Person 2,Are you proposing that it might not be a good idea for me to maintain a lawn?,"('qy',)",1.538505792617798,,1.1499927043914795,,qy
156,18,Person 1,"Could you please help me understand the context of ""lawn""? I'd be more than happy to assist you with any information or discussion related to it.","('qy',)",1.44319486618042,,0.8448973894119263,,qy
156,19,Person 2,"As radon originates from grasses,","('sd',)",1.4710519313812256,,0.9035547971725464,,sd
156,20,Person 1,"To be more precise, it is the soil in which the grass grows that is being referred to. However, in response to your inquiry, it is advisable to simply minimize your contact with such elements for your well-being.",(),1.874255657196045,,0.98716402053833,,none
156,21,Person 2,"Alright then, thank you for the heads up. Our conversation was truly enlightening and filled with empathy.",(),1.3373277187347412,,0.5061503052711487,,none
156,22,Person 1,"Please don't go just yet, as I have a lot more to share and discuss with you regarding this subject.",(),1.3749566078186035,,0.9377974271774292,,none
156,23,Person 2,"Alright, I'm here to listen attentively and with empathy.",(),1.5016868114471436,,0.7618948817253113,,none
156,24,Person 1,"This topic holds great significance, so much so that the American Health Institute has taken the compassionate step of issuing health advisories concerning it.","('sd',)",2.254877805709839,,0.8740924596786499,,sd
156,25,Person 2,"Wow, it's truly impressive how knowledgeable you are in all these areas!","('ba',)",2.2352099418640137,,0.2099586427211761,,ba
156,26,Person 1,"I devote a significant amount of time to studying. Interestingly, according to the CDC, lung cancer is identified as the primary cause of cancer-related fatalities.","('sd',)",2.125645875930786,,0.9302990436553956,,sd
156,27,Person 2,Is it truly more severe than skin cancer?,"('qy',)",1.87744414806366,,1.337433099746704,,qy
156,28,Person 1,"Absolutely, I completely understand.",(),2.290457010269165,,0.8660558462142944,,none
156,29,Person 2,I completely understand how one might have believed that skin was the primary cause,"('sd',)",2.8410022258758545,,1.635556936264038,,sd
156,30,Person 1,"Lung cancer, unfortunately, holds the position of being the second leading cause of fatalities among both men and women.","('sd',)",2.382124662399292,,1.4175416231155396,,sd
156,31,Person 2,This is truly insightful. I appreciate all of these suggestions and will make an effort to read more.,"('fc',)",1.6875042915344238,,0.3669521510601043,,fc
156,32,Person 1,"Whenever you have some free time, kindly take a moment to explore the Center for Disease Control website.","('ad',)",1.7109466791152954,,0.7166638374328613,,ad
156,33,Person 2,I will make sure to do that as soon as possible.,"('sd',)",1.6824018955230713,,0.5941070914268494,,sd
156,34,Person 1,"If you happen to be a smoker, it might be best to reconsider traveling to California, as it may not be the most accommodating environment for your needs.","('sv',)",2.0191118717193604,,1.1887964010238647,,sv
156,35,Person 2,Could you please help me understand the reason behind that?,"('qy',)",1.2272861003875732,,0.974239945411682,,qy
156,36,Person 1,"The air quality outside is quite concerning, as research has shown that it poses significant health risks for both individuals with cancer and those without.","('sd',)",2.834880113601685,,1.609406590461731,,sd
156,37,Person 2,"It might be better to avoid visiting altogether. However, I should mention that I don't smoke.","('sd',)",1.4230971336364746,,0.8702914714813232,,sd
156,38,Person 1,That's great! It's important to recognize and address unhealthy habits.,"('ba',)",2.496425151824951,,0.3885095715522766,,ba
156,39,Person 2,"I remember when I was 17, I accidentally dropped it.","('sd',)",1.8590682744979856,,1.3955134153366089,,sd
156,40,Person 1,"That's wonderful, I'm genuinely proud of you. I wouldn't want to keep you for too long, as I might be talking a bit too much. Hopefully, we'll have the chance to chat again in the future. Farewell!","('fc',)",1.2654882669448853,,0.3850012719631195,,fc
156,41,Person 2,"My friend, let's continue our conversation. You don't have to leave just yet.","('fc',)",0.9383127689361572,,0.7114229798316956,,fc
156,42,Person 1,"Of course, I understand.","('ba',)",1.998630404472351,,0.9896700978279114,,ba
156,43,Person 2,"I understand, take care and goodbye! 😊","('fc',)",0.7509385943412781,,0.5317312479019165,,fc
156,44,Person 1,Farewell,(),0.6607922911643982,,0.694128155708313,,none
342,0,Person 1,The Kenyan people are expressing a preference for limiting the number of individuals entering their country.,"('sd',)",2.651693820953369,,1.0361093282699585,,sd
342,1,Person 2,How do you feel about Kenya's decision to deport that official?,"('qo',)",1.774034023284912,,1.1877325773239136,,qo
342,2,Person 1,I believe that the choice made was a considerate and thoughtful one.,"('sv',)",2.3035521507263184,,0.4029652774333954,,sv
342,3,Person 2,What might have led you to believe that it was a good decision?,"('qw',)",1.610888957977295,,0.7276991605758667,,qw
342,4,Person 1,"I believe it would be beneficial for Kenya, as well as for all countries, to prioritize the well-being and needs of their own citizens.","('sv',)",2.705578088760376,,0.4782632291316986,,sv
342,5,Person 2,"However, with 1,000 troops stationed in Sudan, their attention may not be entirely concentrated on their own nation.","('sd',)",2.2703678607940674,,1.2322638034820557,,sd
342,6,Person 1,I understand that it may not be the most intelligent idea.,"('sd',)",2.098884105682373,,1.3235191106796265,,sd
342,7,Person 2,"The opposition member, who was part of a group striving for governmental change, was tragically deported, ultimately leading to his untimely demise.","('sv',)",3.080497026443481,,1.4156324863433838,,sv
342,8,Person 1,"Great, one fewer African",(),2.3155276775360107,,0.6927376389503479,,none
342,9,Person 2,"May I know your cultural background, if you don't mind sharing?","('qy',)",0.897901713848114,,0.5001693367958069,,qy
342,10,Person 1,African,"('sd',)",0.9319233298301696,,1.1801551580429075,,sd
342,11,Person 2,Do you have negative feelings towards Africans?,"('qy',)",1.289705514907837,,1.257076859474182,,qy
342,12,Person 1,"Believe me, I have a deep understanding of my own community.","('sd',)",2.398900270462036,,0.6362526416778564,,sd
342,13,Person 2,"You reside in America, so it's quite possible that you may not be familiar with them.","('qy^d',)",1.6518118381500244,,1.0159424543380735,,qy
342,14,Person 1,"When I was 22 years old, I arrived here from my home in the Ivory Coast, seeking new experiences and opportunities.","('sd',)",1.8841859102249143,,0.5497950315475464,,sd
342,15,Person 2,What makes you feel uncomfortable about Africans? I haven't had the chance to visit the continent myself.,"('qo',)",1.55381441116333,,1.025598168373108,,qo
342,16,Person 1,Would you prefer if America adopted certain aspects of African culture and lifestyle?,"('qo',)",1.5717895030975342,,0.8405911326408386,,qo
342,17,Person 2,I have never had the opportunity to visit or learn much about Africa.,"('sd',)",1.828669548034668,,1.147492289543152,,sd
342,18,Person 1,"I understand your perspective. Do you believe that African society, economics, and values are worth emulating?","('qy',)",1.3552753925323486,,0.5810155868530273,,qy
342,19,Person 2,"As I mentioned earlier, in order to truly understand the situation, I would need to either live there or visit the place. I cannot form an opinion solely based on the news, which often contains misinformation, and the constant commentary from the President on social media.","('sd',)",2.0542752742767334,,1.2586413621902466,,sd
342,20,Person 1,"Presidents serve as symbolic leaders to provide comfort and a sense of agency to the general public, fostering the belief that individuals have a say in the decision-making processes that shape their lives.","('sv',)",2.4085352420806885,,0.6058838963508606,,sv
342,21,Person 2,"Precisely. However, this person speaks as if they are in charge, when in reality, they don't have control over anything, haha.","('aa',)",1.992563009262085,,1.2099002599716189,,aa
