conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotional_polarity,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
479,1,Person 2,I think that a full belly is taken for granted in our country. You?,"('sv',)",1.995525122,1.727919936,0.887563705,2.075137854,1.421981291,sv,"From my empathetic standpoint, I believe that the privilege of having a full belly is often overlooked and underappreciated in our country. What are your thoughts on this matter?","('qo', 'sv')",2.4389090936802837,0.7070045471191406,qo,15,0.4433839716802832,-0.1805591578808594,0.8606851587371596,14,29,16.967714309692383,opinion,question
479,2,Person 1,yeah you can say that again. do you throw out your food?,"('qy',)",0.996083438,1.448975205,1.143178821,1.511457205,1.421981291,qy,"Indeed, your words resonate deeply. In your own practices, do you ever find yourself discarding nourishment, with a heavy heart for the resources that have gone to waste?","('qy',)",2.340477141729804,0.8632998466491699,qy,16,1.3443937037298035,-0.2798789743508301,0.7560782753026424,12,28,32.40994644165039,question,question
479,3,Person 2,Only if it starts to mold and cutting off the moldy section wouldn't save it. How about you?,"('qo',)",2.030566216,1.840191722,1.315300226,1.788899422,1.421981291,qo,"Only if it begins to develop mold, and removing the affected area wouldn't salvage it. What about your perspective on this?","('qo',)",1.8162022836331615,1.2022842168807983,qo,3,-0.2143639323668382,-0.1130160091192016,0.910076008404707,18,21,94.52955627441406,question,question
479,4,Person 1,yep i usually throw out bread which molds so quick,(),1.573306322,1.789145231,1.411146164,2.560324192,1.421981291,none,I can understand the frustration of having to discard bread that becomes moldy so quickly. It's a relatable experience that many of us share.,"('sv',)",3.2699972876731165,1.258853793144226,sv,14,1.6966909656731164,-0.1522923708557739,0.8114175070879988,10,24,24.37953186035156,others,opinion
479,5,Person 2,Where do you buy your produce?,"('qw',)",0.782885015,0.826013148,0.613348067,1.239509225,1.421981291,qw,Where do you lovingly source your nourishing produce from?,"('qw',)",1.1241072868978832,0.4118677973747253,qw,3,0.3412222718978832,-0.2014802696252747,0.8981043435331206,6,9,87.74909973144531,question,question
479,6,Person 1,from the local grocery store,"('+',)",1.344643116,1.549514174,0.849853873,1.856114507,1.421981291,+,"from the humble, familiar aisles of our neighborhood market","('+',)",1.7397558328340386,1.0172260999679563,+,4,0.3951127168340385,0.1673722269679562,0.8726165970283036,5,9,80.54756164550781,others,others
479,7,Person 2,Do you shop at regular intervals or do you just go when you need things?,"('qy',)",1.034906149,1.173740029,0.673604608,1.612263441,1.421981291,qy,"In your approach to shopping, do you find yourself adhering to a consistent routine, or do you prefer to venture out only when specific needs arise, guided by a sense of empathy for your own requirements?","('qy',)",1.4139103249439748,0.5884820818901062,qy,21,0.3790041759439748,-0.0851225261098937,0.8527009602708673,15,36,21.201993942260746,question,question
479,8,Person 1,regular what about you,(),0.572851479,0.92088747,0.911499143,1.061855555,1.421981291,none,"As for myself, I'm just going about my usual routine. How about you? How are things in your life?","('qo', 'sd')",1.2497366582892953,0.4976826608181,qo,15,0.6768851792892953,-0.4138164821819,0.7878693847755198,4,19,11.111712455749512,others,question
479,9,Person 2,I go once a week and try to only buy things to last me for that week. I actually end up throwing out fresh spices like cilantro/thyme/etc because I haven't found a way to properly store it.,"('sd',)",1.816386938,1.963221312,1.089877963,3.067276239,1.421981291,sd,"With a conscious effort to minimize waste, I visit the store weekly and carefully select items to last me through the week. Regrettably, I still find myself discarding fresh herbs like cilantro and thyme, as I have yet to discover an effective method for preserving their freshness.","('sd',)",1.8617777494127157,0.9438801407814026,sd,10,0.0453908114127155,-0.1459978222185973,0.9149340951715428,37,47,18.666645050048828,fact,fact
479,10,Person 1,i usually do that too. ive been eating less fast food,(),1.871631145,1.712936044,0.694351077,2.923389673,1.421981291,none,"I can empathize with you on that. I, too, have been making a conscious effort to reduce my fast food intake, understanding the importance of healthier choices.","('aa', 'sd')",2.984690981627905,0.9118857979774476,aa,16,1.1130598366279048,0.2175347209774476,0.8311622770992317,11,27,15.124529838562012,others,agreement
479,11,Person 2,"I'll go out to eat once a week or so, but I love cooking.","('sd',)",1.505285978,1.906102777,0.5691154,3.019031763,1.421981291,sd,"While I cherish the opportunity to dine out occasionally, my heart truly finds joy in the art of preparing meals at home.","('sd',)",1.9172572136379424,0.4907646477222442,sd,8,0.4119712356379421,-0.0783507522777558,0.8707958892789851,14,22,28.06376075744629,fact,fact
479,12,Person 1,yeah fast food is alright but not everyday,"('aa',)",1.48839426,1.867221236,1.18477118,2.184572458,1.421981291,aa,"I completely understand your perspective! While fast food can be enjoyable occasionally, it's essential to maintain a balance and not indulge in it daily for our well-being.","('aa',)",2.758371633261278,0.803992748260498,aa,19,1.269977373261278,-0.380778431739502,0.7871196103740021,8,27,32.48918914794922,agreement,agreement
479,13,Person 2,"How do you feel about food waste coming from grocery stores, restaurants and the like? Is there a practical way to cut down on the immense amount that they contribute?","('qo',)",1.724608421,1.505194306,1.073565602,1.641842604,1.421981291,qo,"How does your heart respond to the issue of food waste generated by grocery stores, restaurants, and similar establishments? Can you envision a feasible solution to significantly reduce the vast quantities they contribute?","('qo',)",1.736552731748383,0.8508554697036743,qo,3,0.0119443107483832,-0.2227101322963256,0.9466472501290326,30,33,36.72443008422852,question,question
479,14,Person 1,probably give some of the extra food away to people in need,"('+',)",2.456929207,1.912687302,0.55179441,1.791876554,1.421981291,+,graciously share the abundance of nourishment with those whose hearts ache from hunger and need,(),2.734862687234201,0.7362065315246582,none,3,0.2779334802342013,0.1844121215246582,0.8767512874015122,12,15,49.06414031982422,others,others
479,15,Person 2,That's a good one. I'm sure some places have programs like that in place.,"('sv',)",2.221543789,1.501474738,0.489090502,1.561135054,1.421981291,sv,That is truly a wonderful idea. I wholeheartedly believe that there must be some places that have already implemented such compassionate and supportive programs.,"('aa', 'sv')",2.987410901607975,0.3652423322200775,aa,10,0.765867112607975,-0.1238481697799224,0.8871715365460382,14,24,37.84318923950195,opinion,agreement
479,16,Person 1,yeah ive heard some that do,(),1.430016994,1.447121501,1.181075931,1.699011326,1.421981291,none,"Yes, I've come across instances where that has been the case, and I can understand how it might evoke a range of emotions.","('sd',)",2.7410220041936637,1.0139282941818235,sd,17,1.3110050101936632,-0.1671476368181765,0.711195301125841,6,23,13.32221794128418,others,fact
479,17,Person 2,"Would you purchase irregular food if given the opportunity to prevent such waste? Misshapen, discolored or otherwise?","('qy',)",1.83716929,1.622820735,1.319575906,1.822941661,1.421981291,qy,"In an effort to combat the unfortunate waste of imperfect yet nourishing food, would you graciously consider purchasing and consuming items that may be misshapen, discolored, or otherwise irregular, should the opportunity arise?","('qy',)",2.0273799971417845,0.8253793716430664,qy,16,0.1902107071417844,-0.4941965343569336,0.9164167022561848,17,33,38.41583251953125,question,question
479,18,Person 1,if im hungry and cant afford actual food why not. what about you,"('qo',)",1.561679363,1.80315423,1.406618476,2.067028522,1.421981291,qo,"If I find myself experiencing hunger and unable to afford a proper meal, I might consider alternative options. How about you?","('qo',)",2.178219356942928,0.7450870275497437,qo,8,0.6165399939429275,-0.6615314484502564,0.8655842137259058,13,21,29.7811279296875,question,question
479,19,Person 2,"Definitely! Well, thanks for chatting! bye","('fc',)",0.60611403,1.432580829,0.377562165,1.036226273,1.421981291,fc,"Absolutely! I truly appreciate the wonderful conversation we've had. Wishing you all the best, and until next time, farewell!","('fc',)",1.0184479688453814,0.3541467785835266,fc,13,0.4123339388453814,-0.0234153864164733,0.8455627910970525,6,19,16.631196975708008,forward,forward
479,20,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.421981291,fc,"Farewell, and may our paths cross again in the future, filled with warmth and understanding.","('fc',)",1.464973658782495,0.4050420224666595,fc,14,1.088977158782495,-0.6114261445333404,0.6510645820753599,1,15,20.06560134887696,forward,forward
195,0,Person 1,What did you think about the article,"('qo',)",0.621129155,0.742328227,1.055668473,0.887002826,1.532093404,qo,What were your heartfelt thoughts and impressions about the article?,"('qo',)",0.9904696762671495,0.8836501240730286,qo,3,0.3693405212671496,-0.1720183489269715,0.9175196126487888,7,10,43.574161529541016,question,question
195,1,Person 2,it was interesting they need to send the refugees back,"('sd',)",2.851266623,1.896488547,0.876078069,1.593337893,1.532093404,sd,"It is thought-provoking to consider the necessity of finding a solution for the displaced refugees, ensuring their safe return to their homeland.",(),3.4566142844276446,0.7671805620193481,none,12,0.6053476614276447,-0.1088975069806518,0.8382686659272636,10,22,22.723085403442383,fact,others
195,2,Person 1,yeah what do you think they should do?,"('qo',)",1.360572815,1.244163394,0.914584756,1.327093363,1.532093404,qo,"Yes, what are your thoughts on the most compassionate course of action they could take?","('qo',)",1.842246844223241,0.7384800910949707,qo,7,0.4816740292232409,-0.1761046649050293,0.8371418865721818,8,15,23.723180770874023,question,question
195,3,Person 2,kick them out,"('+',)",0.997890651,2.011939049,1.696866155,1.608221769,1.532093404,+,gently guide them towards finding a new path,(),1.887022191175344,0.6811416149139404,none,5,0.8891315401753442,-1.0157245400860595,0.7210793211489842,3,8,94.95552825927734,others,others
195,4,Person 1,"I agree, Too much  people cant fit in one country. Maybe only take in the serious sad cases","('aa', 'sv')",2.809262753,2.44745183,1.761793494,2.054589033,1.532093404,aa,"I concur with your perspective, as it is indeed challenging to accommodate an overwhelming number of people within a single nation. Perhaps prioritizing those who are facing the most heart-wrenching circumstances would be a more compassionate approach.","('aa',)",3.0746609816728627,1.0534802675247192,aa,18,0.2653982286728626,-0.7083132264752807,0.8062728812306303,19,37,24.03849983215332,agreement,agreement
195,5,Person 2,yea special exceptions but at a bare minimum,(),1.197124004,1.394060016,0.997592926,1.604408264,1.532093404,none,"Indeed, there may be unique exceptions, but at the very least, we must consider the fundamental aspects with empathy and understanding.","('sv',)",2.509533341405653,0.7525585293769836,sv,13,1.312409337405653,-0.2450343966230164,0.7943729190387661,8,21,28.529748916625977,others,opinion
195,6,Person 1,yeah keep it minimum germany is small,"('aa',)",0.9681651,1.276026368,1.037703156,1.923150539,1.532093404,aa,"I genuinely understand your perspective! Given Germany's relatively smaller size, it's wise to maintain a minimalistic approach in certain aspects.","('sv',)",2.1914730701308995,0.5690413117408752,sv,13,1.2233079701308995,-0.4686618442591248,0.7984360460933496,7,20,67.78775024414062,agreement,opinion
195,7,Person 2,germany is too small,"('sv',)",1.592478037,1.838227987,1.513444543,1.706589699,1.532093404,sv,"From a compassionate standpoint, Germany may be perceived as a country with limited geographical space.","('sv',)",2.629466441378958,1.387580156326294,sv,11,1.036988404378958,-0.1258643866737061,0.7798418793031667,4,15,46.61474990844727,opinion,opinion
195,8,Person 1,yep way too small for all the asylum seekers,"('aa',)",2.514051437,2.261603117,1.676149487,1.873838663,1.532093404,aa,"I empathize deeply with your observation, as it is indeed disheartening to realize that the available space is insufficient to accommodate the pressing needs of all the asylum seekers.","('aa',)",3.602758699324181,1.624995231628418,aa,20,1.088707262324181,-0.051154255371582,0.77471540500004,9,29,29.00472068786621,agreement,agreement
195,9,Person 2,and terrorists,"('+',)",1.071146488,1.809442043,1.521219492,1.474165201,1.532093404,+,"and those who've lost their way, resorting to acts of terror and destruction","('sv',)",3.21009399846341,2.0119879245758057,sv,11,2.13894751046341,0.4907684325758057,0.8009651429646854,2,13,28.94283866882324,others,opinion
195,10,Person 1,they should fix their own country,"('sv',)",2.085505247,2.452694178,1.934451938,1.961036801,1.532093404,sv,It would be more compassionate to encourage them to work towards healing and improving their own nation.,"('sv',)",3.209184155254972,0.7426965236663818,sv,11,1.1236789082549716,-1.1917554143336182,0.7573108509588713,6,17,49.28383255004883,opinion,opinion
195,11,Person 2,yea they need to build it up again so we can bomb it all up I like turning their homes to dust,"('sv',)",2.435894251,2.394480228,1.66098702,2.492699385,1.532093404,sv,"Yes, it is essential for them to reconstruct their lives and surroundings, but we must also be mindful of the potential consequences and the impact it may have on their homes and well-being. Let us approach this situation with empathy and understanding.","('aa', 'sv')",3.554548385597377,0.9579967260360718,aa,20,1.118654134597377,-0.7029902939639283,0.744149084977346,22,42,16.264585494995117,opinion,agreement
195,12,Person 1,youre in the air force?,"('qy',)",0.741211236,1.018626928,0.812610507,1.202030301,1.532093404,qy,Is it true that you have dedicated your life to serving in the noble and esteemed Air Force?,"('qy',)",1.1944637549297563,0.4493716061115265,qy,13,0.4532525189297565,-0.3632389008884735,0.8064943807877294,5,18,23.290361404418945,question,question
195,13,Person 2,yea,"('b',)",0.505424678,0.995800853,1.121805429,1.128425479,1.532093404,b,"Yes, I can understand and empathize with your perspective.","('aa',)",2.400686321121981,0.8274540901184082,aa,8,1.8952616431219809,-0.2943513388815917,0.6258471113251791,1,9,13.058367729187012,backward,agreement
195,14,Person 1,lol okay,"('b',)",0.664739549,1.6715132,1.023079753,1.29617846,1.532093404,b,"I understand and appreciate your response, thank you for sharing your thoughts.","('fc',)",1.294230228174586,0.4387759268283844,fc,10,0.6294906791745859,-0.5843038261716156,0.6755369657550614,2,12,15.350821495056152,backward,forward
195,15,Person 2,bomb them to smithereens,"('+',)",2.014203787,3.078093767,1.750785828,1.985661864,1.532093404,+,bring about a heart-wrenching end to their existence,(),3.588997569905106,1.9942723512649536,none,4,1.5747937829051062,0.2434865232649536,0.796072415445174,4,8,20.6465072631836,others,others
195,16,Person 1,"back to the article. I think letting a few in is good, not all.","('sv',)",1.695696354,1.871178031,0.997030139,1.943601251,1.532093404,sv,"Returning to the article, I genuinely believe that welcoming a select few individuals can be beneficial, rather than embracing everyone indiscriminately.","('sv',)",2.449311571160341,0.5739725828170776,sv,7,0.7536152171603414,-0.4230575561829224,0.8398331233777563,14,21,39.86897277832031,opinion,opinion
195,17,Person 2,only the christians being killed by the savage towel heads,(),2.621551752,3.01138401,1.929186225,2.059777498,1.532093404,none,"It's truly disheartening to witness the suffering of the Christian community at the hands of such brutal aggressors, as they face unimaginable pain and loss.","('sv',)",3.9721263974182888,1.8439738750457764,sv,15,1.350574645418289,-0.0852123499542236,0.7980501330857819,10,25,21.04314994812012,others,opinion
195,18,Person 1,i doubt they would check based on religion. its germany not some southern american state loll,"('sv',)",1.71836257,1.822003007,1.58257103,2.051896811,1.532093404,sv,"I believe it is unlikely that they would make decisions based on religion, as this is Germany and not a southern American state, where such practices might be more common. Haha!","('sv',)",2.2182346435874023,1.1546493768692017,sv,15,0.4998720735874022,-0.4279216531307983,0.8940455647382657,16,31,36.26642990112305,opinion,opinion
195,19,Person 2,they should if they care about terrorism,"('sv',)",2.289899588,2.256564617,1.538615942,2.107095957,1.532093404,sv,It would be in their best interest to take action if they hold genuine concern for the devastating impact of terrorism.,"('sv',)",3.0265057445685564,0.9882869124412536,sv,14,0.7366061565685564,-0.5503290295587465,0.8323944323275756,7,21,29.5710678100586,opinion,opinion
195,20,Person 1,been a good talk. bye,"('fc',)",0.574482322,1.338946462,0.351193994,0.782018304,1.532093404,fc,"Our conversation has been truly meaningful and uplifting. Until we meet again, take care and farewell.","('fc',)",1.159718009839653,0.3719804883003235,fc,11,0.5852356878396529,0.0207864943003234,0.790796503526636,5,16,29.341588973999023,forward,forward
195,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.532093404,fc,"Farewell, and may our paths cross again in the future, filled with warmth and understanding.","('fc',)",1.296480744498618,0.4050420224666595,fc,14,0.920484244498618,-0.6114261445333404,0.6510645820753599,1,15,20.06560134887696,forward,forward
247,0,Person 1,What do you think about her death,"('qo',)",1.211913466,1.053013921,1.172082424,1.019915938,1.562055484,qo,How do you feel in regards to the passing of this dear soul?,"('qo',)",1.71403125799443,1.0175528526306152,qo,6,0.50211779199443,-0.1545295713693848,0.8313875912467912,7,13,26.57860374450684,question,question
247,1,Person 2,I think she lived a full life.,"('sv',)",2.476413012,1.698392749,0.469002008,1.638241172,1.562055484,sv,"In my compassionate understanding, she has experienced a rich and fulfilling life, filled with countless moments of joy and growth.","('sv',)",2.710489013967374,0.4688479304313659,sv,13,0.2340760019673737,-0.0001540775686341,0.8117028773414823,7,20,32.11565017700195,opinion,opinion
247,2,Person 1,"yeah, did you hear about her before this article?","('qy',)",0.866042554,1.012396097,0.792271554,1.144662738,1.562055484,qy,"Oh, were you already familiar with her story prior to encountering this article?","('qy',)",1.0929356244463473,0.7123048305511475,qy,4,0.2268930704463473,-0.0799667234488525,0.9016602891863268,9,13,44.31718444824219,question,question
247,3,Person 2,"I had, but I was a very small child during the Clinton admin, so I didn't really know her function or capacity as a politician.","('sd',)",2.253651381,2.085536718,1.213916063,2.912546873,1.562055484,sd,"During the Clinton administration, I was merely a young child, and thus, I lacked the understanding to truly grasp her role and capabilities as a political figure.","('sd',)",2.4794557110550066,1.3600949048995972,sd,2,0.2258043300550065,0.146178841899597,0.9325983837917072,25,27,26.020282745361328,fact,fact
247,4,Person 1,I remember her from the Elian Gonzales news back in the day,"('sd',)",1.488840103,1.544302702,0.745572925,2.448563337,1.562055484,sd,I recall with deep empathy the time when she was involved in the heart-wrenching Elian Gonzales news from years ago.,"('sd',)",3.5253275344085404,1.4829676151275637,sd,8,2.03648743140854,0.7373946901275636,0.891847963273772,12,20,44.43140411376953,fact,fact
247,5,Person 2,Oh yeah! I had completely forgotten about that kid. I wonder what he is up to now.,(),2.055421114,2.413285494,0.943279803,2.070923567,1.562055484,none,"Ah, it just slipped my mind about that young one. I can't help but feel curious about how they are doing and what they're up to these days.","('sd',)",3.053975385466094,0.7806808352470398,sd,11,0.998554271466094,-0.1625989677529602,0.8650874900054515,17,28,14.574158668518066,others,fact
247,6,Person 1,i think he lives in cuba now not sure,(),1.500188112,1.359889984,1.020105839,1.551026225,1.562055484,none,"I believe he may have found a new home in Cuba, although I'm not entirely certain.","('sv',)",2.464934775697393,0.8516537547111511,sv,7,0.9647466636973928,-0.1684520842888488,0.8721581765130717,9,16,19.07478141784668,others,opinion
247,7,Person 2,Do you have any experiences with Parkinson's disease?,"('qy',)",1.113604665,1.133852601,0.938521564,1.222932935,1.562055484,qy,"Have you ever encountered the challenging journey of someone living with Parkinson's disease, and felt a deep connection to their experiences?","('qy',)",2.068207958150332,0.9212855100631714,qy,13,0.954603293150332,-0.0172360539368285,0.8720600645209144,8,21,25.86530494689941,question,question
247,8,Person 1,"Fortunately no, what about you?","('qo',)",1.177478552,1.760421395,1.12912035,1.371049404,1.562055484,qo,"I'm grateful that I haven't experienced that, how about your experience?","('qo',)",1.3012268266596472,0.5261516571044922,qo,6,0.1237482746596472,-0.6029686928955078,0.7935575262525315,5,11,41.61524200439453,question,question
247,9,Person 2,"Nope, not personally. I really don't know that much about it.","('ng',)",1.67979455,1.698349357,0.9253003,2.02385664,1.562055484,ng,"I must admit, I don't have personal experience with this matter and my knowledge on the subject is quite limited.","('sd',)",1.738124952282634,1.226112961769104,sd,9,0.058330402282634,0.300812661769104,0.8726880614146765,11,20,11.637348175048828,answer,fact
247,10,Person 1,I just know you lose your memory,"('sd',)",2.210092783,2.057027578,1.637306571,1.804105759,1.562055484,sd,It deeply saddens me to acknowledge the unfortunate reality of memory loss that you are experiencing.,"('sd',)",3.441805470163653,1.7328370809555054,sd,9,1.231712687163653,0.0955305099555052,0.763088128383584,7,16,31.64434051513672,fact,fact
